Tag Code,Report Season,Location
CEF434,2003,Sierra Chincua
CEF448,2003,El Rosario
CEF455,2003,El Rosario
CEF855,2003,El Rosario
CEF952,2003,El Rosario
CEG428,2003,Sierra Chincua
CEG445,2003,Cerro Pelon
CEG446,2003,Cerro Pelon
CEG449,2003,El Rosario
CEG579,2003,El Rosario
CEG657,2003,El Rosario
CEG658,2003,El Rosario
CEG772,2003,El Rosario
CEG786,2003,El Rosario
CEG803,2003,El Rosario
CEG807,2003,El Rosario
CEG810,2003,El Rosario
CEG816,2003,El Rosario
CEG858,2003,El Rosario
CEG877,2003,El Rosario
CEG886,2003,El Rosario
CEH474,2003,El Rosario
CEH540,2003,El Rosario
CEH660,2003,El Rosario
CEH666,2003,El Rosario
CEH682,2003,El Rosario
CEH712,2003,El Rosario
CEH724,2003,El Rosario
CEJ054,2003,El Rosario
CEJ296,2003,El Rosario
CEJ577,2003,El Rosario
CEK674,2003,El Rosario
CEK699,2003,El Rosario
CEK972,2003,El Rosario
CEK978,2003,El Rosario
CEK990,2003,El Rosario
CEL022,2003,El Rosario
CEL027,2003,El Rosario
CEL040,2003,Cerro Pelon
CEL884,2003,El Rosario
CEM140,2003,El Rosario
CEM273,2003,El Rosario
CEM302,2003,Cerro Pelon
CEM946,2003,El Rosario
CEN113,2003,El Rosario
CEN133,2003,El Rosario
CEN231,2003,El Rosario
CEN246,2003,El Rosario
CEN247,2003,El Rosario
CEN256,2003,Cerro Pelon
CEN270,2003,El Rosario
CEO046,2003,El Rosario
CER598,2003,El Rosario
CER604,2003,El Rosario
CER607,2003,El Rosario
CER625,2003,El Rosario
CER659,2003,Sierra Chincua
CER669,2003,El Rosario
CER696,2003,Sierra Chincua
CER699,2003,El Rosario
CES375,2003,El Rosario
CES381,2003,El Rosario
CES406,2003,El Rosario
CES438,2003,El Rosario
CES652,2003,El Rosario
CET252,2003,Cerro Pelon
CET300,2003,El Rosario
CET303,2003,El Rosario
CET310,2003,El Rosario
CET333,2003,El Rosario
CET338,2003,El Rosario
CET364,2003,El Rosario
CET665,2003,El Rosario
CET719,2003,El Rosario
CET756,2003,Sierra Chincua
CET769,2003,El Rosario
CET771,2003,El Rosario
CET798,2003,El Rosario
CEU028,2003,El Rosario
CEU033,2003,El Rosario
CEU045,2003,Cerro Pelon
CEU055,2003,El Rosario
CEU064,2003,El Rosario
CEU066,2003,El Rosario
CEU156,2003,El Rosario
CEU157,2003,El Rosario
CEU169,2003,El Rosario
CEU206,2003,El Rosario
CEU231,2003,El Rosario
CEU264,2003,El Rosario
CEU307,2003,El Rosario
CEU311,2003,El Rosario
CEU316,2003,El Rosario
CEU335,2003,El Rosario
CEU337,2003,El Rosario
CEU348,2003,El Rosario
CEU355,2003,Sierra Chincua
CEU357,2003,El Rosario
CEU409,2003,Cerro Pelon
CEU414,2003,El Rosario
CEU420,2003,El Rosario
CEU423,2003,El Rosario
CEU431,2003,El Rosario
CEU443,2003,El Rosario
CEU450,2003,Cerro Pelon
CEU473,2003,El Rosario
CEU474,2003,El Rosario
CEU526,2003,El Rosario
CEU531,2003,El Rosario
CEU679,2003,El Rosario
CEU699,2003,El Rosario
CEW612,2003,El Rosario
CEX308,2003,Sierra Chincua
CEX312,2003,El Rosario
CEY199,2003,El Rosario
CEY213,2003,El Rosario
CEY214,2003,El Rosario
CEY219,2003,El Rosario
CEY228,2003,El Rosario
CEY275,2003,Sierra Chincua
CEY283,2003,El Rosario
CEY284,2003,El Rosario
CEY307,2003,El Rosario
CEY322,2003,El Rosario
CEY329,2003,El Rosario
CEY349,2003,El Rosario
CEY356,2003,El Rosario
CEY382,2003,Sierra Chincua
CEY441,2003,El Rosario
CEY462,2003,El Rosario
CEY479,2003,El Rosario
CEY511,2003,Angangueo
CEY517,2003,El Rosario
CEY558,2003,Cerro Pelon
CEY564,2003,El Rosario
CEY597,2003,El Rosario
CEY603,2003,El Rosario
CEY609,2003,El Rosario
CEY649,2003,El Rosario
CEY674,2003,El Rosario
CEY679,2003,El Rosario
CEY680,2003,Sierra Chincua
CEY681,2003,El Rosario
CEY735,2003,El Rosario
CEY823,2003,El Rosario
CEY827,2003,El Rosario
CEY829,2003,El Rosario
CEY830,2003,El Rosario
CEY836,2003,El Rosario
CEY839,2003,El Rosario
CEY841,2003,El Rosario
CEY860,2003,El Rosario
CEY978,2003,El Rosario
CEY988,2003,El Rosario
CEY998,2003,El Rosario
CEZ004,2003,El Rosario
CEZ011,2003,El Rosario
CEZ029,2003,El Rosario
CEZ087,2003,El Rosario
CEZ114,2003,Cerro Pelon
CEZ122,2003,El Rosario
CEZ132,2003,El Rosario
CEZ174,2003,El Rosario
CEZ257,2003,El Rosario
CEZ311,2003,El Rosario
CEZ314,2003,El Rosario
CEZ351,2003,El Rosario
CEZ357,2003,El Rosario
CEZ386,2003,El Rosario
CEZ418,2003,El Rosario
CEZ426,2003,El Rosario
CEZ453,2003,El Rosario
CEZ462,2003,El Rosario
CEZ471,2003,El Rosario
CEZ504,2003,El Rosario
CEZ766,2003,El Rosario
CEZ768,2003,El Rosario
CEZ771,2003,El Rosario
CEZ868,2003,El Rosario
CEZ869,2003,El Rosario
CEZ951,2003,El Rosario
CFA437,2003,Sierra Chincua
CFA510,2003,Sierra Chincua
CFA516,2003,El Rosario
CFA523,2003,El Rosario
CFB021,2003,El Rosario
CFB829,2003,El Rosario
CFC687,2003,El Rosario
CFC738,2003,El Rosario
CFC768,2003,El Rosario
CFD391,2003,Cerro Pelon
CFD502,2003,El Rosario
CFE317,2003,El Rosario
CFF974,2003,El Rosario
CFG852,2003,El Rosario
CFH090,2003,El Rosario
CFH098,2003,El Rosario
CFH637,2003,El Rosario
CFI221,2003,El Rosario
CFI326,2003,Sierra Chincua
CFI564,2003,El Rosario
CFI627,2003,El Rosario
CFI753,2003,El Rosario
CFI973,2003,Sierra Chincua
CFJ139,2003,El Rosario
CFJ143,2003,El Rosario
CFJ153,2003,El Rosario
CFJ169,2003,Cerro Pelon
CFJ192,2003,El Rosario
CFJ225,2003,El Rosario
CFJ302,2003,El Rosario
CFJ310,2003,El Rosario
CFJ315,2003,El Rosario
CFJ790,2003,El Rosario
CFJ803,2003,El Rosario
CFJ813,2003,El Rosario
CFJ818,2003,Sierra Chincua
CFJ823,2003,Sierra Chincua
CFJ837,2003,El Rosario
CFJ848,2003,El Rosario
CFJ877,2003,El Rosario
CFK339,2003,Sierra Chincua
CFK340,2003,Cerro Pelon
CFK346,2003,El Rosario
CFK355,2003,El Rosario
CFK437,2003,El Rosario
CFK549,2003,El Rosario
CFK605,2003,El Rosario
CFL332,2003,El Rosario
CFL338,2003,El Rosario
CFL739,2003,El Rosario
CFM698,2003,Sierra Chincua
CFN432,2003,El Rosario
CFN451,2003,El Rosario
CFN461,2003,El Rosario
CFN463,2003,El Rosario
CFN480,2003,Sierra Chincua
CFN488,2003,El Rosario
CFN499,2003,El Rosario
CFN531,2003,Sierra Chincua
CFN579,2003,El Rosario
CFN604,2003,El Rosario
CFN628,2003,El Rosario
CFN665,2003,El Rosario
CFN830,2003,El Rosario
CFN915,2003,El Rosario
CFN986,2003,El Rosario
CFO029,2003,Sierra Chincua
CFO060,2003,Sierra Chincua
CFO070,2003,El Rosario
CFO843,2003,El Rosario
CFO875,2003,El Rosario
CFO896,2003,El Rosario
CFP038,2003,El Rosario
CFP652,2003,El Rosario
CFP668,2003,El Rosario
CFP685,2003,El Rosario
CFP702,2003,El Rosario
CFP704,2003,El Rosario
CFP720,2003,El Rosario
CFP790,2003,El Rosario
CFP797,2003,Cerro Pelon
CFP802,2003,El Rosario
CFP827,2003,El Rosario
CFP852,2003,El Rosario
CFP854,2003,El Rosario
CFP870,2003,Sierra Chincua
CFP887,2003,El Rosario
CFP916,2003,El Rosario
CFP935,2003,El Rosario
CFP961,2003,El Rosario
CFP987,2003,El Rosario
CFR003,2003,El Rosario
CFR020,2003,El Rosario
CFR135,2003,Cerro Pelon
CFR618,2003,El Rosario
CFR636,2003,El Rosario
CFR677,2003,El Rosario
CFR712,2003,El Rosario
CFR720,2003,El Rosario
CFR725,2003,El Rosario
CFR727,2003,El Rosario
CFS068,2003,Cerro Pelon
CFS078,2003,El Rosario
CFU154,2003,El Rosario
CFU556,2003,El Rosario
CFW453,2003,El Rosario
CFW520,2003,El Rosario
CFX356,2003,El Rosario
CFX359,2003,El Rosario
CFY411,2003,El Rosario
CFZ203,2003,El Rosario
CFZ374,2003,Sierra Chincua
CFZ378,2003,El Rosario
CFZ728,2003,El Rosario
CFZ746,2003,Sierra Chincua
CFZ758,2003,El Rosario
CFZ768,2003,El Rosario
CFZ773,2003,El Rosario
CFZ935,2003,El Rosario
CFZ970,2003,El Rosario
CFZ989,2003,El Rosario
CFZ993,2003,El Rosario
CGA059,2003,El Rosario
CGA083,2003,El Rosario
CGA104,2003,El Rosario
CGA107,2003,El Rosario
CGA109,2003,Sierra Chincua
CGA110,2003,Sierra Chincua
CGA116,2003,El Rosario
CGA151,2003,El Rosario
CGA153,2003,Cerro Pelon
CGA189,2003,Cerro Pelon
CGA224,2003,El Rosario
CGA520,2003,Sierra Chincua
CGA566,2003,El Rosario
CGA639,2003,El Rosario
CGA660,2003,El Rosario
CGA753,2003,El Rosario
CGA831,2003,Cerro Pelon
CGA874,2003,El Rosario
CGA878,2003,Cerro Pelon
CGA887,2003,El Rosario
CGA901,2003,El Rosario
CGB006,2003,El Rosario
CGB015,2003,El Rosario
CGB040,2003,El Rosario
CGB050,2003,El Rosario
CGB053,2003,El Rosario
CGB055,2003,El Rosario
CGB063,2003,Sierra Chincua
CGB118,2003,El Rosario
CGB164,2003,El Rosario
CGB167,2003,Cerro Pelon
CGB175,2003,El Rosario
CGB254,2003,El Rosario
CGB259,2003,El Rosario
CGB273,2003,Sierra Chincua
CGB274,2003,El Rosario
CGB280,2003,Sierra Chincua
CGB284,2003,El Rosario
CGB302,2003,El Rosario
CGB314,2003,El Rosario
CGB388,2003,Sierra Chincua
CGB402,2003,El Rosario
CGB431,2003,El Rosario
CGB444,2003,El Rosario
CGB508,2003,El Rosario
CGB554,2003,El Rosario
CGB565,2003,El Rosario
CGB568,2003,El Rosario
CGB607,2003,El Rosario
CGB610,2003,El Rosario
CGB611,2003,El Rosario
CGB652,2003,Sierra Chincua
CGB802,2003,El Rosario
CGB814,2003,El Rosario
CGB824,2003,El Rosario
CGB847,2003,El Rosario
CGC019,2003,El Rosario
CGC056,2003,El Rosario
CGC067,2003,El Rosario
CGC070,2003,El Rosario
CGC144,2003,Cerro Pelon
CGC230,2003,El Rosario
CGC249,2003,El Rosario
CGC259,2003,Sierra Chincua
CGC260,2003,Sierra Chincua
CGC261,2003,El Rosario
CGC356,2003,El Rosario
CGC408,2003,El Rosario
CGC454,2003,Sierra Chincua
CGD570,2003,Sierra Chincua
CGE289,2003,El Rosario
CGE402,2003,El Rosario
CGE437,2003,El Rosario
CGE483,2003,Sierra Chincua
CGE520,2003,El Rosario
CGE547,2003,El Rosario
CGE858,2003,El Rosario
CGE904,2003,El Rosario
CGE908,2003,El Rosario
CGE909,2003,El Rosario
CGF298,2003,El Rosario
CGF382,2003,El Rosario
CGF468,2003,El Rosario
CGF487,2003,El Rosario
CGF769,2003,El Rosario
CGG020,2003,El Rosario
CGG039,2003,El Rosario
CGH147,2003,El Rosario
CGI243,2003,Sierra Chincua
CGI271,2003,El Rosario
CGI690,2003,Cerro Pelon
CGI894,2003,Cerro Pelon
CGJ309,2003,El Rosario
CGJ591,2003,El Rosario
CGJ624,2003,Sierra Chincua
CGK075,2003,Cerro Pelon
CGK085,2003,El Rosario
CGK116,2003,El Rosario
CGK137,2003,El Rosario
CGK200,2003,El Rosario
CGK228,2003,El Rosario
CGK234,2003,El Rosario
CGK278,2003,Cerro Pelon
CGK806,2003,El Rosario
CGK821,2003,El Rosario
CGK836,2003,El Rosario
CGK938,2003,El Rosario
CGK988,2003,Sierra Chincua
CGK996,2003,El Rosario
CGN298,2003,Sierra Chincua
CGO178,2003,El Rosario
CGO693,2003,El Rosario
CGP369,2003,El Rosario
CGP397,2003,Cerro Pelon
CGP608,2003,El Rosario
CGP807,2003,El Rosario
CGR086,2003,Sierra Chincua
CGR303,2003,Cerro Pelon
CGR529,2003,El Rosario
CGR955,2003,El Rosario
CGS037,2003,El Rosario
CGS116,2003,El Rosario
CGS255,2003,El Rosario
CGS335,2003,El Rosario
CGS358,2003,El Rosario
CGS460,2003,El Rosario
CGT527,2003,El Rosario
CGT542,2003,El Rosario
CGT547,2003,El Rosario
CGT552,2003,El Rosario
CGT567,2003,El Rosario
CGT609,2003,El Rosario
CGT649,2003,El Rosario
CGT661,2003,El Rosario
CGT665,2003,El Rosario
CGT669,2003,El Rosario
CGT683,2003,El Rosario
CGT730,2003,El Rosario
CGT775,2003,El Rosario
CGT779,2003,El Rosario
CGT796,2003,El Rosario
CGT817,2003,El Rosario
CGT820,2003,El Rosario
CGT837,2003,El Rosario
CGT856,2003,El Rosario
CGT873,2003,Cerro Pelon
CGU006,2003,El Rosario
CGU114,2003,El Rosario
CGU125,2003,El Rosario
CGU127,2003,El Rosario
CGU128,2003,El Rosario
CGU175,2003,El Rosario
CGW052,2003,El Rosario
CGW084,2003,El Rosario
CGW114,2003,El Rosario
CGW153,2003,El Rosario
CGW735,2003,El Rosario
CGX003,2003,El Rosario
CGX307,2003,El Rosario
CGX926,2003,Sierra Chincua
CGX986,2003,El Rosario
CGY003,2003,El Rosario
CGY054,2003,El Rosario
CGY152,2003,Sierra Chincua
CGY215,2003,El Rosario
CGY263,2003,El Rosario
CGY306,2003,El Rosario
CGY318,2003,El Rosario
CGY327,2003,El Rosario
CGY340,2003,Cerro Pelon
CGY354,2003,El Rosario
CGY392,2003,El Rosario
CGY406,2003,El Rosario
CGY429,2003,El Rosario
CGY500,2003,El Rosario
CGY513,2003,El Rosario
CGY517,2003,El Rosario
CGY537,2003,El Rosario
CGY543,2003,El Rosario
CGY562,2003,Sierra Chincua
CGY812,2003,Cerro Pelon
CGY874,2003,El Rosario
CGY892,2003,El Rosario
CGY903,2003,El Rosario
CGY931,2003,El Rosario
CGZ976,2003,El Rosario
CGZ987,2003,El Rosario
CHA140,2003,El Rosario
CHA155,2003,El Rosario
CHA914,2003,El Rosario
CHA990,2003,El Rosario
CHA994,2003,El Rosario
CHB046,2003,El Rosario
CHB225,2003,El Rosario
CHB265,2003,Sierra Chincua
CHC585,2003,El Rosario
CHC933,2003,El Rosario
CHC981,2003,El Rosario
CHD162,2003,El Rosario
CHD808,2003,El Rosario
CHD810,2003,Sierra Chincua
CHD858,2003,El Rosario
CHD865,2003,El Rosario
CHD870,2003,Sierra Chincua
CHD879,2003,El Rosario
CHD892,2003,Sierra Chincua
CHD895,2003,El Rosario
CHD913,2003,Cerro Pelon
CHD922,2003,El Rosario
CHD926,2003,El Rosario
CHD928,2003,El Rosario
CHD941,2003,El Rosario
CHD961,2003,El Rosario
CHD979,2003,El Rosario
CHE026,2003,El Rosario
CHE051,2003,El Rosario
CHE053,2003,El Rosario
CHE091,2003,El Rosario
CHE469,2003,El Rosario
CHE517,2003,El Rosario
CHF550,2003,El Rosario
CHG024,2003,El Rosario
CHH658,2003,Cerro Pelon
CHH706,2003,El Rosario
CHH735,2003,El Rosario
CHH744,2003,El Rosario
CHI102,2003,El Rosario
CHI142,2003,El Rosario
CHI993,2003,El Rosario
CHJ145,2003,El Rosario
CHJ164,2003,El Rosario
CHJ233,2003,El Rosario
CHJ546,2003,El Rosario
CHK158,2003,El Rosario
CHK226,2003,El Rosario
CHK275,2003,El Rosario
CHK304,2003,Cerro Pelon
CHK319,2003,Sierra Chincua
CHK324,2003,El Rosario
CHK343,2003,El Rosario
CHK395,2003,El Rosario
CHK426,2003,Sierra Chincua
CHK440,2003,El Rosario
CHK444,2003,Cerro Pelon
CHK467,2003,El Rosario
CHK489,2003,El Rosario
CHK520,2003,El Rosario
CHK522,2003,El Rosario
CHK539,2003,El Rosario
CHK542,2003,El Rosario
CHK575,2003,El Rosario
CHK591,2003,El Rosario
CHK625,2003,El Rosario
CHK641,2003,El Rosario
CHL027,2003,El Rosario
CHL048,2003,El Rosario
CHL059,2003,Sierra Chincua
CHL084,2003,El Rosario
CHL119,2003,El Rosario
CHL133,2003,El Rosario
CHL155,2003,El Rosario
CHL157,2003,Sierra Chincua
CHL205,2003,El Rosario
CHL207,2003,El Rosario
CHL214,2003,El Rosario
CHL283,2003,Cerro Pelon
CHL317,2003,Sierra Chincua
CHL319,2003,El Rosario
CHL368,2003,Cerro Pelon
CHL435,2003,El Rosario
CHL493,2003,Cerro Pelon
CHL631,2003,El Rosario
CHL635,2003,El Rosario
CHL644,2003,El Rosario
CHL676,2003,Cerro Pelon
CHL690,2003,El Rosario
CHL725,2003,El Rosario
CHL739,2003,El Rosario
CHL784,2003,El Rosario
CHL803,2003,El Rosario
CHL839,2003,El Rosario
CHL845,2003,El Rosario
CHM955,2003,El Rosario
CHM985,2003,El Rosario
CHN005,2003,El Rosario
CHN018,2003,El Rosario
CHN031,2003,El Rosario
CHN037,2003,El Rosario
CHN079,2003,El Rosario
CHN085,2003,Sierra Chincua
CHN094,2003,El Rosario
CHN101,2003,El Rosario
CHN125,2003,El Rosario
CHN159,2003,El Rosario
CHN216,2003,El Rosario
CHN246,2003,El Rosario
CHN255,2003,El Rosario
CHN270,2003,El Rosario
CHN271,2003,El Rosario
CHN405,2003,El Rosario
CHO603,2003,El Rosario
CHO630,2003,El Rosario
CHO638,2003,El Rosario
CHO657,2003,El Rosario
CHO691,2003,El Rosario
CHO812,2003,El Rosario
CHO822,2003,El Rosario
CHO866,2003,El Rosario
CHO910,2003,El Rosario
CHO922,2003,El Rosario
CHO926,2003,El Rosario
CHO940,2003,El Rosario
CHO990,2003,El Rosario
CHP012,2003,El Rosario
CHP016,2003,El Rosario
CHP055,2003,El Rosario
CHP068,2003,El Rosario
CHP100,2003,El Rosario
CHP132,2003,El Rosario
CHP141,2003,El Rosario
CHP149,2003,El Rosario
CHP166,2003,Sierra Chincua
CHT358,2003,Cerro Pelon
CHT541,2003,Sierra Chincua
CHT613,2003,Sierra Chincua
CHT704,2003,El Rosario
CHU365,2003,El Rosario
CHW179,2003,El Rosario
CHW187,2003,Sierra Chincua
CHW562,2003,Cerro Pelon
CHW675,2003,El Rosario
CHW687,2003,El Rosario
CHW704,2003,El Rosario
CHW727,2003,El Rosario
CHW729,2003,El Rosario
CHX128,2003,Sierra Chincua
CHX143,2003,Sierra Chincua
CHX149,2003,El Rosario
CHX208,2003,El Rosario
CHX228,2003,El Rosario
CHX243,2003,El Rosario
CHX253,2003,El Rosario
CHX254,2003,El Rosario
CHX263,2003,El Rosario
CHX328,2003,El Rosario
CHX459,2003,El Rosario
CHX886,2003,Sierra Chincua
CHY020,2003,El Rosario
CHY046,2003,El Rosario
CHY087,2003,El Rosario
CHY235,2003,Sierra Chincua
CHY237,2003,El Rosario
CHY242,2003,El Rosario
CHY268,2003,El Rosario
CHY301,2003,El Rosario
CHY347,2003,El Rosario
CHY367,2003,Sierra Chincua
CHY442,2003,Sierra Chincua
CHY444,2003,El Rosario
CHY562,2003,El Rosario
CHY614,2003,El Rosario
CHY618,2003,El Rosario
CHY621,2003,El Rosario
CHY628,2003,El Rosario
CHY630,2003,El Rosario
CHY647,2003,El Rosario
CHY705,2003,El Rosario
CHY709,2003,El Rosario
CHY753,2003,Sierra Chincua
CHY804,2003,Cerro Pelon
CHY807,2003,El Rosario
CHY815,2003,El Rosario
CHY858,2003,El Rosario
CHY872,2003,El Rosario
CHY946,2003,El Rosario
CHY973,2003,Cerro Pelon
CHZ008,2003,El Rosario
CHZ013,2003,El Rosario
CHZ020,2003,Sierra Chincua
CHZ028,2003,El Rosario
CHZ068,2003,El Rosario
CHZ077,2003,El Rosario
CHZ138,2003,El Rosario
CHZ189,2003,El Rosario
CHZ192,2003,El Rosario
CHZ215,2003,El Rosario
CIA175,2003,El Rosario
CIA179,2003,Sierra Chincua
CIA212,2003,El Rosario
CIA247,2003,Sierra Chincua
CIA250,2003,El Rosario
CIA255,2003,El Rosario
CIA276,2003,El Rosario
CIB283,2003,El Rosario
CIB345,2003,El Rosario
CIE001,2003,El Rosario
CIE023,2003,El Rosario
CIE149,2003,El Rosario
CIE264,2003,El Rosario
CIE533,2003,El Rosario
CIE542,2003,El Rosario
CIE565,2003,El Rosario
CIE593,2003,Sierra Chincua
CIE627,2003,El Rosario
CIE782,2003,El Rosario
CIE834,2003,El Rosario
CIE858,2003,El Rosario
CIE897,2003,El Rosario
CIE899,2003,El Rosario
CIE915,2003,El Rosario
CIF008,2003,El Rosario
CIF044,2003,El Rosario
CIF048,2003,Sierra Chincua
CIF122,2003,Sierra Chincua
CIF135,2003,El Rosario
CIF148,2003,El Rosario
CIF159,2003,El Rosario
CIF178,2003,El Rosario
CIF261,2003,Sierra Chincua
CIF280,2003,El Rosario
CIF299,2003,El Rosario
CIF304,2003,El Rosario
CIF378,2003,El Rosario
CIF385,2003,El Rosario
CIF409,2003,Sierra Chincua
CIF443,2003,El Rosario
CIF493,2003,El Rosario
CIF510,2003,El Rosario
CIF523,2003,El Rosario
CIF542,2003,Sierra Chincua
CIF543,2003,El Rosario
CIF553,2003,El Rosario
CIF574,2003,El Rosario
CIF606,2003,El Rosario
CIF658,2003,El Rosario
CIF693,2003,El Rosario
CIF734,2003,El Rosario
CIF742,2003,El Rosario
CIF800,2003,El Rosario
CIF813,2003,El Rosario
CIF818,2003,El Rosario
CIF822,2003,El Rosario
CIF847,2003,El Rosario
CIF880,2003,El Rosario
CIG018,2003,El Rosario
CIG060,2003,El Rosario
CIH097,2003,El Rosario
CIH098,2003,El Rosario
CIH115,2003,Sierra Chincua
CIH154,2003,El Rosario
CIH178,2003,El Rosario
CIH213,2003,El Rosario
CIH474,2003,El Rosario
CIH588,2003,El Rosario
CIH591,2003,El Rosario
CIH692,2003,Sierra Chincua
CIJ651,2003,El Rosario
CIK346,2003,El Rosario
CIK370,2003,Sierra Chincua
CIK917,2003,El Rosario
CIK920,2003,El Rosario
CIK938,2003,Cerro Pelon
CIK944,2003,El Rosario
CIK947,2003,El Rosario
CIK994,2003,El Rosario
CIK996,2003,El Rosario
CIP821,2003,El Rosario
CIS152,2003,El Rosario
CIS201,2003,Sierra Chincua
CIS207,2003,Cerro Pelon
CIS238,2003,Sierra Chincua
CIS239,2003,El Rosario
CIS246,2003,El Rosario
CIS273,2003,Sierra Chincua
CIS274,2003,El Rosario
CIS294,2003,El Rosario
CIS308,2003,Sierra Chincua
CIS318,2003,El Rosario
CIS371,2003,El Rosario
CIS389,2003,El Rosario
CIS390,2003,El Rosario
CIS708,2003,El Rosario
CIS718,2003,El Rosario
CIT159,2003,El Rosario
CIT181,2003,El Rosario
CIT240,2003,El Rosario
CIT368,2003,Sierra Chincua
CIT395,2003,Cerro Pelon
CIT398,2003,El Rosario
CIU406,2003,El Rosario
CIU408,2003,El Rosario
CIU501,2003,El Rosario
CIU516,2003,El Rosario
CIX634,2003,El Rosario
CIX657,2003,El Rosario
CIX665,2003,El Rosario
CIX791,2003,El Rosario
CIY392,2003,El Rosario
CIY400,2003,El Rosario
CIY998,2003,El Rosario
CJA982,2003,El Rosario
CJB352,2003,El Rosario
CJB535,2003,El Rosario
CJB562,2003,El Rosario
CJB586,2003,El Rosario
CJB650,2003,El Rosario
CJB785,2003,El Rosario
CJB826,2003,Cerro Pelon
CJB866,2003,El Rosario
CJB925,2003,El Rosario
CJC002,2003,El Rosario
CJC024,2003,El Rosario
CJC027,2003,El Rosario
CJC030,2003,El Rosario
CJC140,2003,El Rosario
CJC722,2003,El Rosario
CJC774,2003,Cerro Pelon
CJC777,2003,El Rosario
CJC806,2003,El Rosario
CJC844,2003,El Rosario
CJC893,2003,El Rosario
CJD052,2003,El Rosario
CJD182,2003,El Rosario
CJD247,2003,El Rosario
CJD266,2003,El Rosario
CJD527,2003,El Rosario
CJE561,2003,Sierra Chincua
CJF314,2003,El Rosario
CJF354,2003,El Rosario
CJF381,2003,El Rosario
CJF436,2003,El Rosario
CJF441,2003,El Rosario
CJF464,2003,Cerro Pelon
CJF525,2003,El Rosario
CJF541,2003,El Rosario
CJF550,2003,El Rosario
CJF576,2003,El Rosario
CJF687,2003,Sierra Chincua
CJF696,2003,El Rosario
CJF697,2003,El Rosario
CJF699,2003,El Rosario
CJF702,2003,El Rosario
CJF729,2003,El Rosario
CJF733,2003,El Rosario
CJF747,2003,El Rosario
CJF750,2003,El Rosario
CJG879,2003,Sierra Chincua
CJH181,2003,El Rosario
CJH401,2003,El Rosario
CJH489,2003,El Rosario
CJH937,2003,El Rosario
CJH945,2003,Sierra Chincua
CJJ211,2003,El Rosario
CJJ235,2003,El Rosario
CJJ247,2003,El Rosario
CJJ261,2003,El Rosario
CJJ308,2003,El Rosario
CJJ335,2003,El Rosario
CJJ374,2003,Sierra Chincua
CJJ424,2003,El Rosario
CJJ452,2003,El Rosario
CJJ514,2003,El Rosario
CJJ524,2003,El Rosario
CJP002,2003,El Rosario
CJP132,2003,El Rosario
CJP259,2003,El Rosario
CJP262,2003,El Rosario
CJR431,2003,El Rosario
CJR463,2003,El Rosario
CJS214,2003,El Rosario
CJS687,2003,El Rosario
CJS813,2003,Sierra Chincua
CJS929,2003,El Rosario
CJU502,2003,El Rosario
CJU507,2003,El Rosario
CJU511,2003,El Rosario
CJU520,2003,El Rosario
CJU541,2003,El Rosario
CJW374,2003,El Rosario
CJX251,2003,El Rosario
CJX328,2003,El Rosario
CJX333,2003,El Rosario
CJX366,2003,El Rosario
CJY858,2003,El Rosario
CKB773,2003,El Rosario
CKB969,2003,El Rosario
CKC026,2003,El Rosario
CKC715,2003,El Rosario
CKD275,2003,El Rosario
CKE643,2003,El Rosario
CKE887,2003,El Rosario
CKE888,2003,El Rosario
CKE917,2003,El Rosario
CKE921,2003,El Rosario
CKF013,2003,El Rosario
CKF021,2003,Cerro Pelon
CKF053,2003,El Rosario
CKF072,2003,El Rosario
CKF088,2003,El Rosario
CKF200,2003,El Rosario
CKG919,2003,Sierra Chincua
CKG926,2003,El Rosario
CKG935,2003,Cerro Pelon
CKG939,2003,El Rosario
CKI128,2003,El Rosario
CKJ243,2003,El Rosario
CKJ270,2003,Sierra Chincua
CKJ318,2003,El Rosario
CKJ355,2003,El Rosario
CKJ357,2003,El Rosario
CKJ420,2003,El Rosario
CKJ437,2003,El Rosario
CKJ568,2003,El Rosario
CKJ610,2003,El Rosario
CL817,2003,El Rosario
CT372,2003,El Rosario
EM602,2003,El Rosario
EM620,2003,El Rosario
ET886,2003,El Rosario
EW762,2003,El Rosario
EW853,2003,El Rosario
MZ406,2003,Cerro Pelon
OB950,2003,Sierra Chincua
OO265,2003,El Rosario
OX802,2003,El Rosario
PD240,2003,El Rosario
PD293,2003,El Rosario
PW441,2003,El Rosario
QD443,2003,El Rosario
QD468,2003,Sierra Chincua
RC044,2003,El Rosario
SC888,2003,El Rosario
SD301,2003,El Rosario
SD367,2003,El Rosario
SJ561,2003,El Rosario
SJ606,2003,El Rosario
SJ643,2003,El Rosario
SJ655,2003,El Rosario
SJ664,2003,El Rosario
SJ774,2003,El Rosario
SJ777,2003,El Rosario
SQ520,2003,El Rosario
TG624,2003,Cerro Pelon
TG970,2003,El Rosario
TR527,2003,El Rosario
UH281,2003,Cerro Pelon
XW723,2003,El Rosario
XW741,2003,El Rosario
YH872,2003,Sierra Chincua
YL196,2003,El Rosario
YL222,2003,El Rosario
YL340,2003,El Rosario
YL671,2003,El Rosario
YL891,2003,El Rosario
YM220,2003,Sierra Chincua
YM268,2003,El Rosario
YM404,2003,El Rosario
YM411,2003,El Rosario
YM418,2003,El Rosario
YM425,2003,El Rosario
YM442,2003,El Rosario
